original (cond)	sample (pos)	generated (neg)	BLEU	METEOR
which is the best place to watch football in kolkata ?	where is the best place to watch football in kolkata ?		0	0
what are your 2017 resolutions and why ?	what 's your resolutions for 2017 ?		0	0
how can an ipod touch that wo n't turn on or charge be fixed ?	what are some common reasons why your ipod will not turn on ?		0	0
if you could change one feature of yourself , what would it be ?	if there is one thing you could change about yourself what would it be ? why ?		0	0
can any one give suggestions which laptop should i buy at the range of 30000 ?	which laptop is good in between 25000 to 30000 ?		0	0
what drinks can i get to pass drug test for meth ?	does sure gell help pass a drug test for meth ?		0	0
why do some men want to have anal sex with women ?	why do men like anal sex ?		0	0
is there life on other planets ?	is there any other life existing except on earth ?		0	0
what do you think about modi government banning 500 & 1000 currency note from 9th november ?	what do you think of the decision by the indian government to demonetize 500 and 1000 rupee notes ?		0	0
how effective is scrapping 500 and 1000 rupee notes ? will it reduce black money ?	how can scrapping use of 500 and 1000 rupee currency notes in india solve problem of corruption ?		0	0
what are reasons to attack an enemy and declare war ?	what are the reasons of war ?		0	0
what are the best book for bank preparation ?	what are best books for banks preparation ?		0	0
how does demonetization of the 500 and 1000 notes bring down the real estate price ?	how will abolishing rs . 500 and rs . 1000 notes affect the real estate businesses in india ?		0	0
have you ever lied on quora ?	have you ever lied about anything on quora ? if so , about what did you lie ?		0	0
how do i study faster and more efficiently ?	how can i study faster and more efficiently ?		0	0
why do police in the us routinely use deadly force as opposed to non lethal force ?	why do n't the us police use non-lethal weapons ?		0	0
what is the best job to make a lot of money and not sell out ?	what is the best job that makes a lot of money ?		0	0
what are some things i can do to become more self-aware ?	how can i become more self-aware ?		0	0
how can i increase height after the age of 25 ?	is there any proven method to increase 13 year old girl 's height after hitting puberty ?		0	0
are there any government universities in germany that offer engineering courses in english ?	which universities in germany offer beng courses in english ?		0	0
how can improve my english speaking ?	how can i improve my english speaking . ?		0	0
what would you do if you had $ 100 million dollars ?	what can you do/build with 100 million dollars ?		0	0
how do you feel about falling in love with your best friend ?	how does it feel when your best friend falls in love with you ?		0	0
how would i dress like a workout guru from the year 1990 in the summer ?	how would i dress like a workout guy from the year 1990 ?		0	0
how is hpv cured ?	how can hpv be treated/cured ?		0	0
what should i do if i am getting depressed ?	what can i do when i feel depressed ?		0	0
is time traval possible in future ?	will time travel be possible in the next 10 years ?		0	0
how do you train yourself to lucid dream ?	is there anyway to get yourself to have a lucid dream ?		0	0
how can i improve my social life ?	how can a shy person improve his social life ?		0	0
objectively speaking , what have been some of president obama 's biggest accomplishments and failures during his tenure so far ?	what are president obama 's greatest accomplishments and failures ?		0	0
why did high school suck for you ?	why high school sucks ? from a student perceptive	why	9.118819641867017e-07	0.07619047619047618
is the odd even car policy in delhi successful ?	was odd even formula a successful initiative in delhi ?		0	0
how do i attract a girl ?	how can i attract women ?		0	0
what are some interesting movies in 2016 ?	what are the best movies of 2016 ?	why now	3.520477361430895e-17	0.0
what are the pulses challenges and prospects of food security ?	what is pulses for sustainable food security prospects and challenges ?		0	0
what makes anal sex pleasurable to some people ?	is anal sex enjoyable ?	why ?	4.9893420529863676e-09	0.09546622402821904
how can you be limitless ?	how could you be limitless ?		0	0
how can you get hulu free for two months ?	how can you get a free hulu plus account ?		0	0
where can i found a large range of formal and evening wear in gold coast ?	where can i found best quality bridesmaid and bridal dresses in gold coast ?		0	0
why is the government abruptly banning the 500 rupees and the 1000 rupees currency notes in india ?	why indian government abruptly announced the demonetization of 500 and 1000 rupees currency ?		0	0
what is the advantages as asean members ?	what are the advantages of asean member ?		0	0
how can i make money from facebook ?	how can facebook and twitter make money for you ?		0	0
what are the safety precautions on handling shotguns proposed by the nra in california ?	what are the safety precautions on handling shotguns proposed by the nra in kansas ?		0	0
where can i get a legal wholesale provider of apple iphone 7 worldwide to accept the payment list by wu ?	where can i get a legal wholesale provider of apple iphone 7 and get worldwide to accept the payment list by wu ?		0	0
what is the difference between free and paid antivirus softwares ?	what is the difference between paid and free antivirus ?		0	0
what are some interesting or hidden facts about area 51 ?	what are some of the best hidden facts about area 51 ?	what are some examples	0.12287673374077926	0.08293681007101786
what are the best places to visit in srilanka ?	what are best places to visit srilanka ?		0	0
what is wrong with you quora ?	what 's wrong with quora ?		0	0
how do i edit my quora profile ?	how do i edit my profile ?		0	0
who was the real sherlock holmes and how similar is he to the fictional character ?	was sherlock holmes based on a real detective ? if so , who was he based on and how far did the fictional character deviate from his real-world inspiration ?	who would hitler	1.6942660933398397e-10	0.01523809523809524
